River,Gauge Site,Date,Up Stream,Down Stream
CHENAB,Trimmu,11-Sept-21,32592,16192
CHENAB,Punjnad,11-Sept-21,13266,NIL
RAVI,Jassar,11-Sept-21,-,7849
RAVI,Shahdara,11-Sept-21,-,24104
RAVI,Balloki,11-Sept-21,51690,25690
RAVI,Sidhnai,11-Sept-21,13607,NIL
SUTLEJ,Bhakra,11-Sept-21,-,-
SUTLEJ,Sulemanki,11-Sept-21,17296,4613
SUTLEJ,Islam,11-Sept-21,1250,NIL
INDUS,Kalabagh,12-Sept-21,158168,150668
INDUS,Chashma,12-Sept-21,172291,152891
INDUS,Taunsa,12-Sept-21,159289,139505
INDUS,Guddu,12-Sept-21,131816,100761
INDUS,Sukkar,12-Sept-21,92090,35450
INDUS,Kotri,12-Sept-21,29068,3963
JHELUM,Kotli,12-Sept-21,-,5970
JHELUM,Mangla,12-Sept-21,16000,19655
JHELUM,Rasul,12-Sept-21,32755,15800
CHENAB,Jammu Tavi,12-Sept-21,-,-
CHENAB,Marala,12-Sept-21,62602,33952
CHENAB,Khanki,12-Sept-21,19943,13050
CHENAB,Qadirabad,12-Sept-21,32958,10958
CHENAB,Trimmu,12-Sept-21,34706,18406
CHENAB,Punjnad,12-Sept-21,13266,NIL
RAVI,Jassar,12-Sept-21,-,7849
RAVI,Shahdara,12-Sept-21,-,21191
RAVI,Balloki,12-Sept-21,56340,30340
RAVI,Sidhnai,12-Sept-21,13607,NIL
SUTLEJ,Bhakra,12-Sept-21,-,-
SUTLEJ,Sulemanki,12-Sept-21,17296,4613
SUTLEJ,Islam,12-Sept-21,1250,NIL
INDUS,Kalabagh,12-Sept-21,168410,160910
INDUS,Chashma,12-Sept-21,172560,153160
INDUS,Taunsa,12-Sept-21,159289,139505
INDUS,Guddu,12-Sept-21,130493,100232
INDUS,Sukkar,12-Sept-21,92090,35450
INDUS,Kotri,12-Sept-21,29068,3963
JHELUM,Kotli,12-Sept-21,-,5380
JHELUM,Mangla,12-Sept-21,22000,30415
JHELUM,Rasul,12-Sept-21,28850,11895
CHENAB,Jammu Tavi,12-Sept-21,-,-
CHENAB,Marala,12-Sept-21,58412,29762
CHENAB,Khanki,12-Sept-21,24498,17605
CHENAB,Qadirabad,12-Sept-21,30243,8243
CHENAB,Trimmu,12-Sept-21,35049,18649
CHENAB,Punjnad,12-Sept-21,13702,NIL
RAVI,Jassar,12-Sept-21,-,5350
RAVI,Shahdara,12-Sept-21,-,21191
RAVI,Balloki,12-Sept-21,56340,30340
RAVI,Sidhnai,12-Sept-21,21368,4268
SUTLEJ,Bhakra,12-Sept-21,30959,15200
SUTLEJ,Sulemanki,12-Sept-21,17296,4613
SUTLEJ,Islam,12-Sept-21,1250,NIL
INDUS,Kalabagh,12-Sept-21,168410,160910
INDUS,Chashma,12-Sept-21,170423,153092
INDUS,Taunsa,12-Sept-21,159289,139505
INDUS,Guddu,12-Sept-21,132005,101123
INDUS,Sukkar,12-Sept-21,92090,35450
INDUS,Kotri,12-Sept-21,29068,3963
JHELUM,Kotli,12-Sept-21,-,5100
JHELUM,Mangla,12-Sept-21,28000,24015
JHELUM,Rasul,12-Sept-21,25043,7990
CHENAB,Jammu Tavi,12-Sept-21,-,-
CHENAB,Marala,12-Sept-21,70982,42332
CHENAB,Khanki,12-Sept-21,36793,29900
CHENAB,Qadirabad,12-Sept-21,30243,8243
CHENAB,Trimmu,12-Sept-21,43459,27059
CHENAB,Punjnad,12-Sept-21,14105,NIL
RAVI,Jassar,12-Sept-21,-,8347
RAVI,Shahdara,12-Sept-21,-,20061
RAVI,Balloki,12-Sept-21,56340,30340
RAVI,Sidhnai,12-Sept-21,22010,4910
SUTLEJ,Bhakra,12-Sept-21,30959,15200
SUTLEJ,Sulemanki,12-Sept-21,17296,4613
SUTLEJ,Islam,12-Sept-21,1250,NIL
INDUS,Kalabagh,12-Sept-21,150024,142524
INDUS,Chashma,12-Sept-21,172400,153000
INDUS,Taunsa,12-Sept-21,159289,139505
INDUS,Guddu,12-Sept-21,132005,101123
INDUS,Sukkar,12-Sept-21,92090,35450
INDUS,Kotri,12-Sept-21,29068,3963
JHELUM,Kotli,12-Sept-21,-,4810
JHELUM,Mangla,12-Sept-21,30000,25915
JHELUM,Rasul,12-Sept-21,22394,5341
CHENAB,Jammu Tavi,12-Sept-21,-,-
CHENAB,Marala,12-Sept-21,70982,42332
CHENAB,Khanki,12-Sept-21,35429,28536
CHENAB,Qadirabad,12-Sept-21,44928,22928
CHENAB,Trimmu,12-Sept-21,43459,27059
CHENAB,Punjnad,12-Sept-21,14105,NIL
RAVI,Jassar,12-Sept-21,-,8846
RAVI,Shahdara,12-Sept-21,-,20061
RAVI,Balloki,12-Sept-21,56340,30340
RAVI,Sidhnai,12-Sept-21,23692,6892
SUTLEJ,Bhakra,12-Sept-21,30959,15200
SUTLEJ,Sulemanki,12-Sept-21,17296,4613
SUTLEJ,Islam,12-Sept-21,1250,NIL
INDUS,Kalabagh,13-Sept-21,150415,142915
INDUS,Chashma,13-Sept-21,172423,153023
INDUS,Taunsa,13-Sept-21,159289,139505
INDUS,Guddu,13-Sept-21,135052,104170
INDUS,Sukkar,13-Sept-21,92325,35450
INDUS,Kotri,13-Sept-21,27055,2650
JHELUM,Kotli,13-Sept-21,-,4530
JHELUM,Mangla,13-Sept-21,27000,12855
JHELUM,Rasul,13-Sept-21,25043,7990
CHENAB,Jammu Tavi,13-Sept-21,-,-
CHENAB,Marala,13-Sept-21,66792,38142
CHENAB,Khanki,13-Sept-21,36793,29900
CHENAB,Qadirabad,13-Sept-21,44928,22928
CHENAB,Trimmu,13-Sept-21,44825,28425
CHENAB,Punjnad,13-Sept-21,14105,NIL
RAVI,Jassar,13-Sept-21,-,8846
RAVI,Shahdara,13-Sept-21,-,20061
RAVI,Balloki,13-Sept-21,56340,30340
RAVI,Sidhnai,13-Sept-21,23692,6892
SUTLEJ,Bhakra,13-Sept-21,30959,15200
SUTLEJ,Sulemanki,13-Sept-21,17393,4613
SUTLEJ,Islam,13-Sept-21,1250,NIL
INDUS,Kalabagh,13-Sept-21,176474,168974
INDUS,Chashma,13-Sept-21,172384,152984
INDUS,Taunsa,13-Sept-21,146974,127373
INDUS,Guddu,13-Sept-21,135342,104170
INDUS,Sukkar,13-Sept-21,92325,35450
INDUS,Kotri,13-Sept-21,27055,2650
JHELUM,Kotli,13-Sept-21,-,4240
JHELUM,Mangla,13-Sept-21,32000,33915
JHELUM,Rasul,13-Sept-21,25043,7990
CHENAB,Jammu Tavi,13-Sept-21,-,-
CHENAB,Marala,13-Sept-21,50032,21382
CHENAB,Khanki,13-Sept-21,47743,40850
CHENAB,Qadirabad,13-Sept-21,51483,29483
CHENAB,Trimmu,13-Sept-21,44825,28425
CHENAB,Punjnad,13-Sept-21,15344,-
RAVI,Jassar,13-Sept-21,-,14636
RAVI,Shahdara,13-Sept-21,-,20626
RAVI,Balloki,13-Sept-21,53380,26880
RAVI,Sidhnai,13-Sept-21,24675,7875
SUTLEJ,Bhakra,13-Sept-21,29402,13959
SUTLEJ,Sulemanki,13-Sept-21,17393,4613
SUTLEJ,Islam,13-Sept-21,1250,-
INDUS,Kalabagh,13-Sept-21,176474,168974
INDUS,Chashma,13-Sept-21,172360,152960
INDUS,Taunsa,13-Sept-21,146974,127373
INDUS,Guddu,13-Sept-21,135342,104170
INDUS,Sukkar,13-Sept-21,92325,35450
INDUS,Kotri,13-Sept-21,27055,2650
JHELUM,Kotli,13-Sept-21,-,3950
JHELUM,Mangla,13-Sept-21,27000,26175
JHELUM,Rasul,13-Sept-21,17355,-
CHENAB,Jammu Tavi,13-Sept-21,-,-
CHENAB,Marala,13-Sept-21,50032,21382
CHENAB,Khanki,13-Sept-21,45892,38952
CHENAB,Qadirabad,13-Sept-21,55310,33310
CHENAB,Trimmu,13-Sept-21,41996,25596
CHENAB,Punjnad,13-Sept-21,15344,-
RAVI,Jassar,13-Sept-21,-,13397
RAVI,Shahdara,13-Sept-21,-,20626
RAVI,Balloki,13-Sept-21,52725,25725
RAVI,Sidhnai,13-Sept-21,25396,8196
SUTLEJ,Bhakra,13-Sept-21,-,-
SUTLEJ,Sulemanki,13-Sept-21,17603,4823
SUTLEJ,Islam,13-Sept-21,1250,-
INDUS,Kalabagh,13-Sept-21,176474,168974
INDUS,Chashma,13-Sept-21,172528,153128
INDUS,Taunsa,13-Sept-21,146974,127373
INDUS,Guddu,13-Sept-21,135342,104170
INDUS,Sukkar,13-Sept-21,92325,35450
INDUS,Kotri,13-Sept-21,27055,2650
JHELUM,Kotli,13-Sept-21,-,3670
JHELUM,Mangla,13-Sept-21,24000,21915
JHELUM,Rasul,13-Sept-21,13855,-
CHENAB,Jammu Tavi,13-Sept-21,-,-
CHENAB,Marala,13-Sept-21,44082,21382
CHENAB,Khanki,13-Sept-21,42514,35504
CHENAB,Qadirabad,13-Sept-21,55310,33310
CHENAB,Trimmu,13-Sept-21,41996,25596
CHENAB,Punjnad,13-Sept-21,15540,-
RAVI,Jassar,13-Sept-21,-,10336
RAVI,Shahdara,13-Sept-21,-,20626
RAVI,Balloki,13-Sept-21,52725,25725
RAVI,Sidhnai,13-Sept-21,26038,8838
SUTLEJ,Bhakra,13-Sept-21,-,-
SUTLEJ,Sulemanki,13-Sept-21,17603,4823
SUTLEJ,Islam,13-Sept-21,1250,-
INDUS,Kalabagh,14-Sept-21,167475,159975
INDUS,Chashma,14-Sept-21,172225,152825
INDUS,Taunsa,14-Sept-21,146974,127373
INDUS,Guddu,14-Sept-21,132066,100894
INDUS,Sukkar,14-Sept-21,93050,35450
INDUS,Kotri,14-Sept-21,20404,399
JHELUM,Kotli,14-Sept-21,-,3380
JHELUM,Mangla,14-Sept-21,20000,22055
JHELUM,Rasul,14-Sept-21,23345,7990
CHENAB,Jammu Tavi,14-Sept-21,-,-
CHENAB,Marala,14-Sept-21,39892,17192
CHENAB,Khanki,14-Sept-21,35546,28536
CHENAB,Qadirabad,14-Sept-21,51483,29483
CHENAB,Trimmu,14-Sept-21,37922,21522
CHENAB,Punjnad,14-Sept-21,15540,-
RAVI,Jassar,14-Sept-21,-,10336
RAVI,Shahdara,14-Sept-21,-,22322
RAVI,Balloki,14-Sept-21,51575,24575
RAVI,Sidhnai,14-Sept-21,26038,8838
SUTLEJ,Bhakra,14-Sept-21,-,-
SUTLEJ,Sulemanki,14-Sept-21,19510,6680
SUTLEJ,Islam,14-Sept-21,1250,-
INDUS,Kalabagh,14-Sept-21,175519,168019
INDUS,Chashma,14-Sept-21,172424,153024
INDUS,Taunsa,14-Sept-21,146974,127373
INDUS,Guddu,14-Sept-21,129547,98365
INDUS,Sukkar,14-Sept-21,93050,35450
INDUS,Kotri,14-Sept-21,20224,399
JHELUM,Kotli,14-Sept-21,-,3100
JHELUM,Mangla,14-Sept-21,24000,24215
JHELUM,Rasul,14-Sept-21,15455,-
CHENAB,Jammu Tavi,14-Sept-21,-,-
CHENAB,Marala,14-Sept-21,39892,17192
CHENAB,Khanki,14-Sept-21,26985,19928
CHENAB,Qadirabad,14-Sept-21,38950,18950
CHENAB,Trimmu,14-Sept-21,37922,21522
CHENAB,Punjnad,14-Sept-21,15540,-
RAVI,Jassar,14-Sept-21,-,8347
RAVI,Shahdara,14-Sept-21,-,22322
RAVI,Balloki,14-Sept-21,51575,24575
RAVI,Sidhnai,14-Sept-21,26970,9770
SUTLEJ,Bhakra,14-Sept-21,NR,NR
SUTLEJ,Sulemanki,14-Sept-21,19510,6680
SUTLEJ,Islam,14-Sept-21,1250,-
INDUS,Kalabagh,14-Sept-21,157213,149713
INDUS,Chashma,14-Sept-21,172396,152996
INDUS,Taunsa,14-Sept-21,146974,127373
INDUS,Guddu,14-Sept-21,127544,96664
INDUS,Sukkar,14-Sept-21,93050,35450
INDUS,Kotri,14-Sept-21,20224,399
JHELUM,Kotli,14-Sept-21,-,2810
JHELUM,Mangla,14-Sept-21,22000,23315
JHELUM,Rasul,14-Sept-21,16358,NIL
CHENAB,Jammu Tavi,14-Sept-21,-,-
CHENAB,Marala,14-Sept-21,36977,12727
CHENAB,Khanki,14-Sept-21,29251,22194
CHENAB,Qadirabad,14-Sept-21,32950,18950
CHENAB,Trimmu,14-Sept-21,34806,18406
CHENAB,Punjnad,14-Sept-21,15540,NIL
RAVI,Jassar,14-Sept-21,-,7350
RAVI,Shahdara,14-Sept-21,-,22322
RAVI,Balloki,14-Sept-21,51430,24230
RAVI,Sidhnai,14-Sept-21,26970,9770
SUTLEJ,Bhakra,14-Sept-21,-,-
SUTLEJ,Sulemanki,14-Sept-21,20042,7212
SUTLEJ,Islam,14-Sept-21,1250,NIL
INDUS,Kalabagh,14-Sept-21,149069,141569
INDUS,Chashma,14-Sept-21,172407,153007
INDUS,Taunsa,14-Sept-21,146974,127373
INDUS,Guddu,14-Sept-21,127544,96664
INDUS,Sukkar,14-Sept-21,93050,35450
INDUS,Kotri,14-Sept-21,20224,399
JHELUM,Kotli,14-Sept-21,-,2520
JHELUM,Mangla,14-Sept-21,21000,29915
JHELUM,Rasul,14-Sept-21,17608,NIL
CHENAB,Jammu Tavi,14-Sept-21,-,-
CHENAB,Marala,14-Sept-21,36977,12727
CHENAB,Khanki,14-Sept-21,24662,17605
CHENAB,Qadirabad,14-Sept-21,32942,21642
CHENAB,Trimmu,14-Sept-21,34804,18406
CHENAB,Punjnad,14-Sept-21,15540,NIL
RAVI,Jassar,14-Sept-21,-,7350
RAVI,Shahdara,14-Sept-21,-,22322
RAVI,Balloki,14-Sept-21,50385,23185
RAVI,Sidhnai,14-Sept-21,29143,11943
SUTLEJ,Bhakra,14-Sept-21,-,-
SUTLEJ,Sulemanki,14-Sept-21,20042,7212
SUTLEJ,Islam,14-Sept-21,1250,NIL
INDUS,Kalabagh,15-Sept-21,167475,159975
INDUS,Chashma,15-Sept-21,172225,152825
INDUS,Taunsa,15-Sept-21,146974,127373
INDUS,Guddu,15-Sept-21,132066,100894
INDUS,Sukkar,15-Sept-21,93050,35450
INDUS,Kotri,15-Sept-21,20404,399
JHELUM,Kotli,15-Sept-21,-,3380
JHELUM,Mangla,15-Sept-21,20000,22055
JHELUM,Rasul,15-Sept-21,23345,7990
CHENAB,Jammu Tavi,15-Sept-21,-,-
CHENAB,Marala,15-Sept-21,39892,17192
CHENAB,Khanki,15-Sept-21,35546,28536
CHENAB,Qadirabad,15-Sept-21,51483,29483
CHENAB,Trimmu,15-Sept-21,37922,21522
CHENAB,Punjnad,15-Sept-21,15540,NIL
RAVI,Jassar,15-Sept-21,-,10336
RAVI,Shahdara,15-Sept-21,-,22322
RAVI,Balloki,15-Sept-21,51575,24575
RAVI,Sidhnai,15-Sept-21,26038,8838
SUTLEJ,Bhakra,15-Sept-21,-,-
SUTLEJ,Sulemanki,15-Sept-21,19510,6680
SUTLEJ,Islam,15-Sept-21,1250,NIL
INDUS,Kalabagh,15-Sept-21,156259,148759
INDUS,Chashma,15-Sept-21,172406,153006
INDUS,Taunsa,15-Sept-21,147242,127336
INDUS,Guddu,15-Sept-21,120850,91638
INDUS,Sukkar,15-Sept-21,91800,35450
INDUS,Kotri,15-Sept-21,20390,395
JHELUM,Kotli,15-Sept-21,-,2520
JHELUM,Mangla,15-Sept-21,20000,27915
JHELUM,Rasul,15-Sept-21,30445,11895
CHENAB,Jammu Tavi,15-Sept-21,-,-
CHENAB,Marala,15-Sept-21,33062,8812
CHENAB,Khanki,15-Sept-21,14521,7464
CHENAB,Qadirabad,15-Sept-21,31642,21642
CHENAB,Trimmu,15-Sept-21,39360,22960
CHENAB,Punjnad,15-Sept-21,17989,2059
RAVI,Jassar,15-Sept-21,-,6852
RAVI,Shahdara,15-Sept-21,-,17800
RAVI,Balloki,15-Sept-21,50385,23185
RAVI,Sidhnai,15-Sept-21,29293,11943
SUTLEJ,Bhakra,15-Sept-21,NR,NR
SUTLEJ,Sulemanki,15-Sept-21,20198,7212
SUTLEJ,Islam,15-Sept-21,2250,1000
INDUS,Kalabagh,15-Sept-21,141432,133932
INDUS,Chashma,15-Sept-21,159004,139604
INDUS,Taunsa,15-Sept-21,147242,127336
INDUS,Guddu,15-Sept-21,109339,79104
INDUS,Sukkar,15-Sept-21,91800,35450
INDUS,Kotri,15-Sept-21,20390,395
JHELUM,Kotli,15-Sept-21,-,2240
JHELUM,Mangla,15-Sept-21,19000,27915
JHELUM,Rasul,15-Sept-21,19425,NIL
CHENAB,Jammu Tavi,15-Sept-21,-,-
CHENAB,Marala,15-Sept-21,33062,7962
CHENAB,Khanki,15-Sept-21,14521,7464
CHENAB,Qadirabad,15-Sept-21,31642,21642
CHENAB,Trimmu,15-Sept-21,39360,22960
CHENAB,Punjnad,15-Sept-21,18189,2059
RAVI,Jassar,15-Sept-21,-,6353
RAVI,Shahdara,15-Sept-21,-,17800
RAVI,Balloki,15-Sept-21,45520,18120
RAVI,Sidhnai,15-Sept-21,29293,11943
SUTLEJ,Bhakra,15-Sept-21,-,-
SUTLEJ,Sulemanki,15-Sept-21,20198,7212
SUTLEJ,Islam,15-Sept-21,2970,1720
INDUS,Kalabagh,15-Sept-21,137712,130212
INDUS,Chashma,15-Sept-21,161250,139781
INDUS,Taunsa,15-Sept-21,147242,127336
INDUS,Guddu,15-Sept-21,109339,79104
INDUS,Sukkar,15-Sept-21,91800,35450
INDUS,Kotri,15-Sept-21,20390,395
JHELUM,Kotli,15-Sept-21,-,1950
JHELUM,Mangla,15-Sept-21,19000,24915
JHELUM,Rasul,15-Sept-21,20450,NIL
CHENAB,Jammu Tavi,15-Sept-21,-,-
CHENAB,Marala,15-Sept-21,33062,7962
CHENAB,Khanki,15-Sept-21,12655,5598
CHENAB,Qadirabad,15-Sept-21,26300,16300
CHENAB,Trimmu,15-Sept-21,39360,22960
CHENAB,Punjnad,15-Sept-21,18189,2059
RAVI,Jassar,15-Sept-21,-,6353
RAVI,Shahdara,15-Sept-21,-,17800
RAVI,Balloki,15-Sept-21,43310,15910
RAVI,Sidhnai,15-Sept-21,30807,13453
SUTLEJ,Bhakra,15-Sept-21,-,-
SUTLEJ,Sulemanki,15-Sept-21,20198,7212
SUTLEJ,Islam,15-Sept-21,3872,2622
INDUS,Kalabagh,16-Sept-21,147160,139660
INDUS,Chashma,16-Sept-21,158887,139487
INDUS,Taunsa,16-Sept-21,147242,127336
INDUS,Guddu,16-Sept-21,109339,79104
INDUS,Sukkar,16-Sept-21,88013,32013
INDUS,Kotri,16-Sept-21,22030,395
JHELUM,Kotli,16-Sept-21,-,1670
JHELUM,Mangla,16-Sept-21,18000,15055
JHELUM,Rasul,16-Sept-21,20450,NIL
CHENAB,Jammu Tavi,16-Sept-21,-,-
CHENAB,Marala,16-Sept-21,33062,7962
CHENAB,Khanki,16-Sept-21,10765,3732
CHENAB,Qadirabad,16-Sept-21,25400,13600
CHENAB,Trimmu,16-Sept-21,41376,24976
CHENAB,Punjnad,16-Sept-21,18189,2059
RAVI,Jassar,16-Sept-21,-,6353
RAVI,Shahdara,16-Sept-21,-,17800
RAVI,Balloki,16-Sept-21,38560,11160
RAVI,Sidhnai,16-Sept-21,30803,13453
SUTLEJ,Bhakra,16-Sept-21,-,-
SUTLEJ,Sulemanki,16-Sept-21,20198,7212
SUTLEJ,Islam,16-Sept-21,3872,2622
INDUS,Kalabagh,16-Sept-21,165546,158046
INDUS,Chashma,16-Sept-21,162404,143004
INDUS,Taunsa,16-Sept-21,146702,126274
INDUS,Guddu,16-Sept-21,109339,79104
INDUS,Sukkar,16-Sept-21,88013,32013
INDUS,Kotri,16-Sept-21,22030,395
JHELUM,Kotli,16-Sept-21,-,2240
JHELUM,Mangla,16-Sept-21,18000,22515
JHELUM,Rasul,16-Sept-21,20750,-
CHENAB,Jammu Tavi,16-Sept-21,-,-
CHENAB,Marala,16-Sept-21,30100,5000
CHENAB,Khanki,16-Sept-21,14662,7464
CHENAB,Qadirabad,16-Sept-21,26670,13600
CHENAB,Trimmu,16-Sept-21,44008,27608
CHENAB,Punjnad,16-Sept-21,22710,6580
RAVI,Jassar,16-Sept-21,-,5676
RAVI,Shahdara,16-Sept-21,-,18930
RAVI,Balloki,16-Sept-21,38560,11160
RAVI,Sidhnai,16-Sept-21,30803,13453
SUTLEJ,Bhakra,16-Sept-21,NR,NR
SUTLEJ,Sulemanki,16-Sept-21,20198,7212
SUTLEJ,Islam,16-Sept-21,3872,2622
INDUS,Kalabagh,16-Sept-21,154349,146849
INDUS,Chashma,16-Sept-21,162374,142974
INDUS,Taunsa,16-Sept-21,146702,126274
INDUS,Guddu,16-Sept-21,109339,79104
INDUS,Sukkar,16-Sept-21,88013,32013
INDUS,Kotri,16-Sept-21,23661,806
JHELUM,Kotli,16-Sept-21,-,1950
JHELUM,Mangla,16-Sept-21,19000,22315
JHELUM,Rasul,16-Sept-21,19750,NIL
CHENAB,Jammu Tavi,16-Sept-21,-,-
CHENAB,Marala,16-Sept-21,30100,5000
CHENAB,Khanki,16-Sept-21,14662,7464
CHENAB,Qadirabad,16-Sept-21,25283,10929
CHENAB,Trimmu,16-Sept-21,45962,29562
CHENAB,Punjnad,16-Sept-21,22710,6580
RAVI,Jassar,16-Sept-21,-,5676
RAVI,Shahdara,16-Sept-21,-,18930
RAVI,Balloki,16-Sept-21,36965,9415
RAVI,Sidhnai,16-Sept-21,30446,13196
SUTLEJ,Bhakra,16-Sept-21,-,-
SUTLEJ,Sulemanki,16-Sept-21,17459,4322
SUTLEJ,Islam,16-Sept-21,3872,2622
INDUS,Kalabagh,16-Sept-21,115965,108465
INDUS,Chashma,16-Sept-21,162397,142997
INDUS,Taunsa,16-Sept-21,146702,126274
INDUS,Guddu,16-Sept-21,109339,79104
INDUS,Sukkar,16-Sept-21,88013,32013
INDUS,Kotri,16-Sept-21,23661,806
JHELUM,Kotli,16-Sept-21,-,1670
JHELUM,Mangla,16-Sept-21,20000,32315
JHELUM,Rasul,16-Sept-21,18750,NIL
CHENAB,Jammu Tavi,16-Sept-21,-,-
CHENAB,Marala,16-Sept-21,29490,5000
CHENAB,Khanki,16-Sept-21,9064,1866
CHENAB,Qadirabad,16-Sept-21,23903,8243
CHENAB,Trimmu,16-Sept-21,45962,29562
CHENAB,Punjnad,16-Sept-21,24577,8447
RAVI,Jassar,16-Sept-21,-,5676
RAVI,Shahdara,16-Sept-21,-,18930
RAVI,Balloki,16-Sept-21,34085,6535
RAVI,Sidhnai,16-Sept-21,32430,15180
SUTLEJ,Bhakra,16-Sept-21,-,-
SUTLEJ,Sulemanki,16-Sept-21,17459,4322
SUTLEJ,Islam,16-Sept-21,3872,2622
INDUS,Kalabagh,17-Sept-21,122648,115148
INDUS,Chashma,17-Sept-21,162435,143035
INDUS,Taunsa,17-Sept-21,146702,126274
INDUS,Guddu,17-Sept-21,107691,76959
INDUS,Sukkar,17-Sept-21,73737,20017
INDUS,Kotri,17-Sept-21,28707,3202
JHELUM,Kotli,17-Sept-21,-,1400
JHELUM,Mangla,17-Sept-21,20000,24115
JHELUM,Rasul,17-Sept-21,18750,NIL
CHENAB,Jammu Tavi,17-Sept-21,-,-
CHENAB,Marala,17-Sept-21,29490,5000
CHENAB,Khanki,17-Sept-21,7198,Nil
CHENAB,Qadirabad,17-Sept-21,17010,Nil
CHENAB,Trimmu,17-Sept-21,45962,29562
CHENAB,Punjnad,17-Sept-21,24577,8447
RAVI,Jassar,17-Sept-21,-,5676
RAVI,Shahdara,17-Sept-21,-,19496
RAVI,Balloki,17-Sept-21,34085,6535
RAVI,Sidhnai,17-Sept-21,32430,15180
SUTLEJ,Bhakra,17-Sept-21,-,-
SUTLEJ,Sulemanki,17-Sept-21,17459,4322
SUTLEJ,Islam,17-Sept-21,3872,2622
INDUS,Kalabagh,17-Sept-21,133292,125792
INDUS,Chashma,17-Sept-21,160790,143054
INDUS,Taunsa,17-Sept-21,146702,125768
INDUS,Guddu,17-Sept-21,114127,83395
INDUS,Sukkar,17-Sept-21,73737,20017
INDUS,Kotri,17-Sept-21,28707,3202
JHELUM,Kotli,17-Sept-21,-,1670
JHELUM,Mangla,17-Sept-21,21000,21315
JHELUM,Rasul,17-Sept-21,19325,-
CHENAB,Jammu Tavi,17-Sept-21,-,-
CHENAB,Marala,17-Sept-21,30100,5000
CHENAB,Khanki,17-Sept-21,9064,1866
CHENAB,Qadirabad,17-Sept-21,17685,-
CHENAB,Trimmu,17-Sept-21,42857,26457
CHENAB,Punjnad,17-Sept-21,26574,10444
RAVI,Jassar,17-Sept-21,-,5507
RAVI,Shahdara,17-Sept-21,-,19496
RAVI,Balloki,17-Sept-21,34085,6535
RAVI,Sidhnai,17-Sept-21,32430,15180
SUTLEJ,Bhakra,17-Sept-21,NR,NR
SUTLEJ,Sulemanki,17-Sept-21,17459,4322
SUTLEJ,Islam,17-Sept-21,4731,3481
INDUS,Kalabagh,17-Sept-21,122648,115148
INDUS,Chashma,17-Sept-21,160455,142958
INDUS,Taunsa,17-Sept-21,146702,125768
INDUS,Guddu,17-Sept-21,112549,80311
INDUS,Sukkar,17-Sept-21,73737,20017
INDUS,Kotri,17-Sept-21,28707,28707
JHELUM,Kotli,17-Sept-21,-,1950
JHELUM,Mangla,17-Sept-21,19000,33915
JHELUM,Rasul,17-Sept-21,20000,NiL
CHENAB,Jammu Tavi,17-Sept-21,-,-
CHENAB,Marala,17-Sept-21,30100,5000
CHENAB,Khanki,17-Sept-21,8153,955
CHENAB,Qadirabad,17-Sept-21,17685,NiL
CHENAB,Trimmu,17-Sept-21,42857,26457
CHENAB,Punjnad,17-Sept-21,26574,10444
RAVI,Jassar,17-Sept-21,-,5507
RAVI,Shahdara,17-Sept-21,-,19496
RAVI,Balloki,17-Sept-21,34085,6535
RAVI,Sidhnai,17-Sept-21,32447,15197
SUTLEJ,Bhakra,17-Sept-21,-,-
SUTLEJ,Sulemanki,17-Sept-21,15866,2660
SUTLEJ,Islam,17-Sept-21,4731,3481
INDUS,Kalabagh,17-Sept-21,123073,115148
INDUS,Chashma,17-Sept-21,163963,142978
INDUS,Taunsa,17-Sept-21,146702,125768
INDUS,Guddu,17-Sept-21,112549,80311
INDUS,Sukkar,17-Sept-21,73737,20017
INDUS,Kotri,17-Sept-21,28707,3202
JHELUM,Kotli,17-Sept-21,-,1670
JHELUM,Mangla,17-Sept-21,19000,33915
JHELUM,Rasul,17-Sept-21,20000,NiL
CHENAB,Jammu Tavi,17-Sept-21,-,-
CHENAB,Marala,17-Sept-21,30100,5000
CHENAB,Khanki,17-Sept-21,9064,1866
CHENAB,Qadirabad,17-Sept-21,18135,NiL
CHENAB,Trimmu,17-Sept-21,42857,26457
CHENAB,Punjnad,17-Sept-21,26574,10444
RAVI,Jassar,17-Sept-21,-,5507
RAVI,Shahdara,17-Sept-21,-,19496
RAVI,Balloki,17-Sept-21,34135,6535
RAVI,Sidhnai,17-Sept-21,32447,15197
SUTLEJ,Bhakra,17-Sept-21,-,-
SUTLEJ,Sulemanki,17-Sept-21,15866,2660
SUTLEJ,Islam,17-Sept-21,4731,3481
INDUS,Kalabagh,18-Sept-21,126996,118996
INDUS,Chashma,18-Sept-21,166230,142831
INDUS,Taunsa,18-Sept-21,146702,125768
INDUS,Guddu,18-Sept-21,118026,85788
INDUS,Sukkar,18-Sept-21,70540,19330
INDUS,Kotri,18-Sept-21,26901,2396
JHELUM,Kotli,18-Sept-21,-,1400
JHELUM,Mangla,18-Sept-21,17000,33915
JHELUM,Rasul,18-Sept-21,25591,5341
CHENAB,Jammu Tavi,18-Sept-21,-,-
CHENAB,Marala,18-Sept-21,30100,5000
CHENAB,Khanki,18-Sept-21,9064,1866
CHENAB,Qadirabad,18-Sept-21,19035,NiL
CHENAB,Trimmu,18-Sept-21,42857,26457
CHENAB,Punjnad,18-Sept-21,26574,10444
RAVI,Jassar,18-Sept-21,-,5507
